image_key,ranSel_key,sample_order,camera,file,image_number,operation_id,platfrom,source_path,random_seed,sample_size,sample_base,scorable,quadrat,copied,dest_file,total_pairs,RanSelNo,OpsNo,ImageNo
015_0316,015_134,134,SCS,MRITC_SCS_IN2018_V06_015_20181125T055022Z_0316.JPG,316,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S134_MRITC_SCS_IN2018_V06_015_20181125T055022Z_0316.JPG,527,134,15,316
015_0447,015_138,138,SCS,MRITC_SCS_IN2018_V06_015_20181125T060702Z_0447.JPG,447,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S138_MRITC_SCS_IN2018_V06_015_20181125T060702Z_0447.JPG,527,138,15,447
015_0118,015_140,140,SCS,MRITC_SCS_IN2018_V06_015_20181125T052257Z_0118.JPG,118,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S140_MRITC_SCS_IN2018_V06_015_20181125T052257Z_0118.JPG,527,140,15,118
015_0382,015_142,142,SCS,MRITC_SCS_IN2018_V06_015_20181125T055907Z_0382.JPG,382,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S142_MRITC_SCS_IN2018_V06_015_20181125T055907Z_0382.JPG,527,142,15,382
015_0250,015_144,144,SCS,MRITC_SCS_IN2018_V06_015_20181125T054152Z_0250.JPG,250,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S144_MRITC_SCS_IN2018_V06_015_20181125T054152Z_0250.JPG,527,144,15,250
015_0513,015_146,146,SCS,MRITC_SCS_IN2018_V06_015_20181125T061642Z_0513.JPG,513,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S146_MRITC_SCS_IN2018_V06_015_20181125T061642Z_0513.JPG,527,146,15,513
015_0011,015_148,148,SCS,MRITC_SCS_IN2018_V06_015_20181125T051017Z_0011.JPG,11,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S148_MRITC_SCS_IN2018_V06_015_20181125T051017Z_0011.JPG,527,148,15,11
015_0538,015_149,149,SCS,MRITC_SCS_IN2018_V06_015_20181125T062052Z_0538.JPG,538,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S149_MRITC_SCS_IN2018_V06_015_20181125T062052Z_0538.JPG,527,149,15,538
015_0274,015_150,150,SCS,MRITC_SCS_IN2018_V06_015_20181125T054532Z_0274.JPG,274,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S150_MRITC_SCS_IN2018_V06_015_20181125T054532Z_0274.JPG,527,150,15,274
015_0143,015_152,152,SCS,MRITC_SCS_IN2018_V06_015_20181125T052542Z_0143.JPG,143,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S152_MRITC_SCS_IN2018_V06_015_20181125T052542Z_0143.JPG,527,152,15,143
015_0406,015_154,154,SCS,MRITC_SCS_IN2018_V06_015_20181125T060202Z_0406.JPG,406,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S154_MRITC_SCS_IN2018_V06_015_20181125T060202Z_0406.JPG,527,154,15,406
015_0077,015_156,156,SCS,MRITC_SCS_IN2018_V06_015_20181125T051757Z_0077.JPG,77,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S156_MRITC_SCS_IN2018_V06_015_20181125T051757Z_0077.JPG,527,156,15,77
015_0340,015_158,158,SCS,MRITC_SCS_IN2018_V06_015_20181125T055332Z_0340.JPG,340,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S158_MRITC_SCS_IN2018_V06_015_20181125T055332Z_0340.JPG,527,158,15,340
015_0209,015_160,160,SCS,MRITC_SCS_IN2018_V06_015_20181125T053537Z_0209.JPG,209,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S160_MRITC_SCS_IN2018_V06_015_20181125T053537Z_0209.JPG,527,160,15,209
015_0472,015_162,162,SCS,MRITC_SCS_IN2018_V06_015_20181125T061047Z_0472.JPG,472,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S162_MRITC_SCS_IN2018_V06_015_20181125T061047Z_0472.JPG,527,162,15,472
015_0571,015_165,165,SCS,MRITC_SCS_IN2018_V06_015_20181125T062622Z_0571.JPG,571,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S165_MRITC_SCS_IN2018_V06_015_20181125T062622Z_0571.JPG,527,165,15,571
015_0307,015_166,166,SCS,MRITC_SCS_IN2018_V06_015_20181125T054922Z_0307.JPG,307,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S166_MRITC_SCS_IN2018_V06_015_20181125T054922Z_0307.JPG,527,166,15,307
015_0176,015_168,168,SCS,MRITC_SCS_IN2018_V06_015_20181125T053042Z_0176.JPG,176,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S168_MRITC_SCS_IN2018_V06_015_20181125T053042Z_0176.JPG,527,168,15,176
015_0439,015_170,170,SCS,MRITC_SCS_IN2018_V06_015_20181125T060622Z_0439.JPG,439,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S170_MRITC_SCS_IN2018_V06_015_20181125T060622Z_0439.JPG,527,170,15,439
015_0110,015_172,172,SCS,MRITC_SCS_IN2018_V06_015_20181125T052207Z_0110.JPG,110,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S172_MRITC_SCS_IN2018_V06_015_20181125T052207Z_0110.JPG,527,172,15,110
015_0373,015_174,174,SCS,MRITC_SCS_IN2018_V06_015_20181125T055752Z_0373.JPG,373,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S174_MRITC_SCS_IN2018_V06_015_20181125T055752Z_0373.JPG,527,174,15,373
015_0241,015_176,176,SCS,MRITC_SCS_IN2018_V06_015_20181125T054037Z_0241.JPG,241,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S176_MRITC_SCS_IN2018_V06_015_20181125T054037Z_0241.JPG,527,176,15,241
015_0505,015_178,178,SCS,MRITC_SCS_IN2018_V06_015_20181125T061522Z_0505.JPG,505,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S178_MRITC_SCS_IN2018_V06_015_20181125T061522Z_0505.JPG,527,178,15,505
015_0027,015_180,180,SCS,MRITC_SCS_IN2018_V06_015_20181125T051202Z_0027.JPG,27,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S180_MRITC_SCS_IN2018_V06_015_20181125T051202Z_0027.JPG,527,180,15,27
015_0555,015_181,181,SCS,MRITC_SCS_IN2018_V06_015_20181125T062342Z_0555.JPG,555,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S181_MRITC_SCS_IN2018_V06_015_20181125T062342Z_0555.JPG,527,181,15,555
015_0159,015_184,184,SCS,MRITC_SCS_IN2018_V06_015_20181125T052812Z_0159.JPG,159,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S184_MRITC_SCS_IN2018_V06_015_20181125T052812Z_0159.JPG,527,184,15,159
015_0423,015_186,186,SCS,MRITC_SCS_IN2018_V06_015_20181125T060412Z_0423.JPG,423,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S186_MRITC_SCS_IN2018_V06_015_20181125T060412Z_0423.JPG,527,186,15,423
015_0093,015_188,188,SCS,MRITC_SCS_IN2018_V06_015_20181125T051952Z_0093.JPG,93,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S188_MRITC_SCS_IN2018_V06_015_20181125T051952Z_0093.JPG,527,188,15,93
015_0357,015_190,190,SCS,MRITC_SCS_IN2018_V06_015_20181125T055532Z_0357.JPG,357,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S190_MRITC_SCS_IN2018_V06_015_20181125T055532Z_0357.JPG,527,190,15,357
015_0225,015_192,192,SCS,MRITC_SCS_IN2018_V06_015_20181125T053807Z_0225.JPG,225,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S192_MRITC_SCS_IN2018_V06_015_20181125T053807Z_0225.JPG,527,192,15,225
015_0489,015_194,194,SCS,MRITC_SCS_IN2018_V06_015_20181125T061237Z_0489.JPG,489,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S194_MRITC_SCS_IN2018_V06_015_20181125T061237Z_0489.JPG,527,194,15,489
015_0060,015_196,196,SCS,MRITC_SCS_IN2018_V06_015_20181125T051527Z_0060.JPG,60,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S196_MRITC_SCS_IN2018_V06_015_20181125T051527Z_0060.JPG,527,196,15,60
015_0324,015_198,198,SCS,MRITC_SCS_IN2018_V06_015_20181125T055127Z_0324.JPG,324,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S198_MRITC_SCS_IN2018_V06_015_20181125T055127Z_0324.JPG,527,198,15,324
015_0192,015_200,200,SCS,MRITC_SCS_IN2018_V06_015_20181125T053247Z_0192.JPG,192,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S200_MRITC_SCS_IN2018_V06_015_20181125T053247Z_0192.JPG,527,200,15,192
015_0456,015_202,202,SCS,MRITC_SCS_IN2018_V06_015_20181125T060817Z_0456.JPG,456,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S202_MRITC_SCS_IN2018_V06_015_20181125T060817Z_0456.JPG,527,202,15,456
015_0126,015_204,204,SCS,MRITC_SCS_IN2018_V06_015_20181125T052342Z_0126.JPG,126,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S204_MRITC_SCS_IN2018_V06_015_20181125T052342Z_0126.JPG,527,204,15,126
015_0258,015_208,208,SCS,MRITC_SCS_IN2018_V06_015_20181125T054312Z_0258.JPG,258,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S208_MRITC_SCS_IN2018_V06_015_20181125T054312Z_0258.JPG,527,208,15,258
015_0522,015_210,210,SCS,MRITC_SCS_IN2018_V06_015_20181125T061812Z_0522.JPG,522,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S210_MRITC_SCS_IN2018_V06_015_20181125T061812Z_0522.JPG,527,210,15,522
015_0007,015_212,212,SCS,MRITC_SCS_IN2018_V06_015_20181125T050936Z_0007.JPG,7,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S212_MRITC_SCS_IN2018_V06_015_20181125T050936Z_0007.JPG,527,212,15,7
015_0534,015_213,213,SCS,MRITC_SCS_IN2018_V06_015_20181125T062012Z_0534.JPG,534,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S213_MRITC_SCS_IN2018_V06_015_20181125T062012Z_0534.JPG,527,213,15,534
015_0270,015_214,214,SCS,MRITC_SCS_IN2018_V06_015_20181125T054457Z_0270.JPG,270,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S214_MRITC_SCS_IN2018_V06_015_20181125T054457Z_0270.JPG,527,214,15,270
015_0138,015_216,216,SCS,MRITC_SCS_IN2018_V06_015_20181125T052502Z_0138.JPG,138,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S216_MRITC_SCS_IN2018_V06_015_20181125T052502Z_0138.JPG,527,216,15,138
015_0402,015_218,218,SCS,MRITC_SCS_IN2018_V06_015_20181125T060127Z_0402.JPG,402,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S218_MRITC_SCS_IN2018_V06_015_20181125T060127Z_0402.JPG,527,218,15,402
015_0073,015_220,220,SCS,MRITC_SCS_IN2018_V06_015_20181125T051717Z_0073.JPG,73,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S220_MRITC_SCS_IN2018_V06_015_20181125T051717Z_0073.JPG,527,220,15,73
015_0336,015_222,222,SCS,MRITC_SCS_IN2018_V06_015_20181125T055257Z_0336.JPG,336,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S222_MRITC_SCS_IN2018_V06_015_20181125T055257Z_0336.JPG,527,222,15,336
015_0204,015_224,224,SCS,MRITC_SCS_IN2018_V06_015_20181125T053447Z_0204.JPG,204,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S224_MRITC_SCS_IN2018_V06_015_20181125T053447Z_0204.JPG,527,224,15,204
015_0468,015_226,226,SCS,MRITC_SCS_IN2018_V06_015_20181125T061012Z_0468.JPG,468,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S226_MRITC_SCS_IN2018_V06_015_20181125T061012Z_0468.JPG,527,226,15,468
015_0567,015_229,229,SCS,MRITC_SCS_IN2018_V06_015_20181125T062542Z_0567.JPG,567,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S229_MRITC_SCS_IN2018_V06_015_20181125T062542Z_0567.JPG,527,229,15,567
015_0303,015_230,230,SCS,MRITC_SCS_IN2018_V06_015_20181125T054857Z_0303.JPG,303,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S230_MRITC_SCS_IN2018_V06_015_20181125T054857Z_0303.JPG,527,230,15,303
015_0171,015_232,232,SCS,MRITC_SCS_IN2018_V06_015_20181125T052957Z_0171.JPG,171,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S232_MRITC_SCS_IN2018_V06_015_20181125T052957Z_0171.JPG,527,232,15,171
015_0435,015_234,234,SCS,MRITC_SCS_IN2018_V06_015_20181125T060547Z_0435.JPG,435,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S234_MRITC_SCS_IN2018_V06_015_20181125T060547Z_0435.JPG,527,234,15,435
015_0106,015_236,236,SCS,MRITC_SCS_IN2018_V06_015_20181125T052137Z_0106.JPG,106,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S236_MRITC_SCS_IN2018_V06_015_20181125T052137Z_0106.JPG,527,236,15,106
015_0369,015_238,238,SCS,MRITC_SCS_IN2018_V06_015_20181125T055717Z_0369.JPG,369,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S238_MRITC_SCS_IN2018_V06_015_20181125T055717Z_0369.JPG,527,238,15,369
015_0237,015_240,240,SCS,MRITC_SCS_IN2018_V06_015_20181125T054002Z_0237.JPG,237,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S240_MRITC_SCS_IN2018_V06_015_20181125T054002Z_0237.JPG,527,240,15,237
015_0501,015_242,242,SCS,MRITC_SCS_IN2018_V06_015_20181125T061442Z_0501.JPG,501,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S242_MRITC_SCS_IN2018_V06_015_20181125T061442Z_0501.JPG,527,242,15,501
015_0023,015_244,244,SCS,MRITC_SCS_IN2018_V06_015_20181125T051142Z_0023.JPG,23,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S244_MRITC_SCS_IN2018_V06_015_20181125T051142Z_0023.JPG,527,244,15,23
015_0550,015_245,245,SCS,MRITC_SCS_IN2018_V06_015_20181125T062252Z_0550.JPG,550,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S245_MRITC_SCS_IN2018_V06_015_20181125T062252Z_0550.JPG,527,245,15,550
015_0155,015_248,248,SCS,MRITC_SCS_IN2018_V06_015_20181125T052737Z_0155.JPG,155,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S248_MRITC_SCS_IN2018_V06_015_20181125T052737Z_0155.JPG,527,248,15,155
015_0419,015_250,250,SCS,MRITC_SCS_IN2018_V06_015_20181125T060347Z_0419.JPG,419,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S250_MRITC_SCS_IN2018_V06_015_20181125T060347Z_0419.JPG,527,250,15,419
015_0089,015_252,252,SCS,MRITC_SCS_IN2018_V06_015_20181125T051927Z_0089.JPG,89,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S252_MRITC_SCS_IN2018_V06_015_20181125T051927Z_0089.JPG,527,252,15,89
015_0353,015_254,254,SCS,MRITC_SCS_IN2018_V06_015_20181125T055507Z_0353.JPG,353,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S254_MRITC_SCS_IN2018_V06_015_20181125T055507Z_0353.JPG,527,254,15,353
015_0221,015_256,256,SCS,MRITC_SCS_IN2018_V06_015_20181125T053727Z_0221.JPG,221,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S256_MRITC_SCS_IN2018_V06_015_20181125T053727Z_0221.JPG,527,256,15,221
015_0056,015_260,260,SCS,MRITC_SCS_IN2018_V06_015_20181125T051452Z_0056.JPG,56,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S260_MRITC_SCS_IN2018_V06_015_20181125T051452Z_0056.JPG,527,260,15,56
015_0320,015_262,262,SCS,MRITC_SCS_IN2018_V06_015_20181125T055052Z_0320.JPG,320,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S262_MRITC_SCS_IN2018_V06_015_20181125T055052Z_0320.JPG,527,262,15,320
015_0188,015_264,264,SCS,MRITC_SCS_IN2018_V06_015_20181125T053212Z_0188.JPG,188,IN2018_V06_015,MRITC,NA,3245,264,132,OS,FALSE,FALSE,S264_MRITC_SCS_IN2018_V06_015_20181125T053212Z_0188.JPG,527,264,15,188
